issue_num,issue_title,option_num,option_text,Civil Rights,Economy,Political Freedom,Wealth Gaps,Death Rate,Compassion,Eco-Friendliness,Social Conservatism,Nudity,Industry: Automobile Manufacturing,Industry: Cheese Exports,Industry: Basket Weaving,Industry: Information Technology,Industry: Pizza Delivery,Industry: Trout Fishing,Industry: Arms Manufacturing,Sector: Agriculture,Industry: Beverage Sales,Industry: Timber Woodchipping,Industry: Mining,Industry: Insurance,Industry: Furniture Restoration,Industry: Retail,Industry: Book Publishing,Industry: Gambling,Sector: Manufacturing,Government Size,Welfare,Public Healthcare,Law Enforcement,Business Subsidization,Religiousness,Income Equality,Niceness,Rudeness,Intelligence,Ignorance,Political Apathy,Health,Cheerfulness,Weather,Compliance,Safety,Lifespan,Ideological Radicality,Defense Forces,Pacifism,Economic Freedom,Taxation,Freedom From Taxation,Corruption,Integrity,Authoritarianism,Employment,Public Transport,Tourism,Weaponization,Recreational Drug Use,Obesity,Secularism,Environmental Beauty,Charmlessness,Averageness,Human Development Index,Primitiveness,Scientific Advancement,Inclusiveness,Average Income,Average Income of Poor,Average Income of Rich,Public Education,Crime,Foreign Aid,Average Disposable Income,Patriotism,Food Quality,Accessibility,Youth Rebelliousness,Culture,policy_adds,policy_removes,policy_sometimes_adds,policy_sometimes_removes,notability_adds,notability_removes,notability_sometimes_adds,notability_sometimes_removes
844,#844 Essentially on Strike,1,1. the nation's police officers are famously miserable-looking,,0.105,-0.001,1.1482,0.3323,-0.0005,6.3411,,,5.7815,6.0946,7.0701,16.9284,-9.5075,14.5533,24.855,8.6675,-15.9597,8.4957,7.6865,27.971,6.834,5.688,6.3452,25.003,37.7067,-0.1093,8.5105,-64.7475,-61.0545,9.464,-0.1804,-4.988,-0.2567,0.091,0.0023,-0.0007,,0.1572,-0.3832,-0.0025,-0.3147,-0.6982,-0.0823,-0.081,15.0045,-0.2577,0.1468,-0.5855,2.2236,0.0017,-0.0001,-14.6843,0.1809,5.6631,-5.6134,0.0123,-0.0597,-0.108,0.0003,-0.0447,0.4926,0.081,-0.0032,-0.0048,0.0034,-0.0039,-41.7021,-5766.0089,21214.4994,12.3983,0.1164,2.908,489.1767,,0.2643,-0.2562,,,,,,,,,spontaneously combusting cars|stringent health and safety legislation,deadly medical pandemics|punitive income tax rates
844,#844 Essentially on Strike,2,2. the thin blue line is composed of picketing police officers demanding better pensions,-0.0015,0.1664,-0.0045,-2.231,-0.7472,0.0008,2.1698,0.0005,-0.0002,-0.0512,0.3369,0.1874,-5.0855,1.4439,8.0231,-5.0067,-1.3463,0.0132,-0.5379,-2.2648,-0.1782,-1.2709,-2.8861,-1.4763,-42.5509,-4.8707,0.1122,6.8542,75.5738,75.1285,-1.8221,0.0645,3.8654,0.0008,0.1811,-0.0005,0.0015,,,,-0.0025,0.501,1.0978,0.3974,-0.0978,1.8925,0.4875,0.242,0.5532,-2.0461,0.0022,-0.0001,-10.0194,-0.0658,2.8393,8.5874,-0.0207,-0.0856,0.0015,-0.0002,,-0.7149,0.0978,0.1766,0.0005,0.0009,0.002,268.2034,4351.2459,-16100.9325,3.5196,-0.2151,2.9601,-311.314,-0.0027,0.0564,-0.0163,,0.0008,,,,,,,punitive income tax rates|stringent health and safety legislation,spontaneously combusting cars
844,#844 Essentially on Strike,3,3. worried-looking neonatal nurses are being deployed in place of SWAT teams during dangerous drug busts,0.008,0.3156,,-3.6675,-1.1584,0.0005,4.8537,-0.0077,0.0045,-1.0046,1.584,0.294,-2.4794,20.7128,20.6481,-7.2787,-0.6759,16.9596,-0.8346,-2.9179,2.1298,-1.1975,-3.555,2.7309,-41.3039,-7.989,0.1516,11.6599,148.0342,146.5936,-1.2362,0.2069,5.3325,0.0004,0.4345,0.0015,-0.0024,-0.0013,-0.1593,,-0.987,0.5532,1.331,0.4255,-0.1877,137.3095,-0.1305,0.474,0.6748,-2.8751,,,-17.8704,-0.0965,5.3414,6.3206,-0.028,-0.0124,0.1197,-0.0006,0.025,-0.6667,0.1877,0.2197,,,0.0133,491.6615,6585.5769,-27004.7211,8.4127,-0.2375,5.2855,-363.5449,0.1214,-0.1247,0.1307,,0.0013,,,,,,,deadly medical pandemics|punitive income tax rates may add or remove notability: stringent health and safety legislation,
845,#845 A Comedy of Errors,1,1. politicians are forced to wear portable lie detectors at all times,-0.0009,-0.0001,-0.8345,,0.0292,,-4.0171,0.0013,-0.0042,-3.9754,-8.2802,-8.575,-32.341,-0.5505,-3.1014,-59.6779,-13.5746,-3.0905,-13.4941,-10.6871,-1.5767,-11.469,-3.6884,-3.8525,-33.6745,-72.228,0.0001,-2.7194,-7.2012,-15.2554,-12.0933,,0.0001,,-0.6311,-0.1029,0.0856,,,,,-0.0158,1.3229,-0.0107,0.0857,-15.2011,-0.0135,-0.0001,0.0134,-0.0196,-1.6732,0.4114,25.2319,0.415,-2.6351,0.8635,0.0007,-0.0029,,,,-0.0443,-0.0857,-0.0035,,,0.0072,-326.5317,-153.2096,-697.2514,-10.7481,0.0052,-0.7723,-136.1428,0.0001,0.0013,,,,,,,,,,,
845,#845 A Comedy of Errors,2,2. the comic book series '@@LEADER@@ and the Villainous Corporate Cronies' is a best-seller,0.7405,0.0044,0.7572,0.0004,0.0073,-0.3454,-5.664,-0.6656,0.4241,-5.3407,-6.5924,-9.2769,-27.4957,-5.982,-9.4821,7.4922,-9.021,-5.3947,-6.5999,-8.9303,-5.0759,-7.2072,-12.89,497.6849,-2.8026,-7.1341,0.0004,-7.576,-8.7382,-7.3536,-8.1026,-0.0001,-0.0018,-0.2609,3.3657,0.5306,-0.364,0.523,,0.0008,0.0,-0.0537,0.0938,-0.0046,-0.1362,-6.5804,-0.5432,0.0015,-0.1755,0.4097,-0.2446,0.0437,-34.4101,0.0179,-4.25,-1.1632,0.0048,0.5397,0.0002,0.0012,-0.025,0.0303,0.1362,0.0004,0.0103,-0.0026,0.0002,270.8829,157.6762,548.5622,-13.0498,0.0235,-2.2389,268.7792,-0.2694,-0.0001,-1.219,-0.0018,,,,,,,,,punitive income tax rates|restrictive gun laws
845,#845 A Comedy of Errors,3,3. illegal book-trafficking rings dominate the black market,-2.422,-0.004,-6.4415,-0.0001,-0.0407,,10.3731,2.115,-1.483,8.1101,8.2645,-13.2227,27.1786,7.7098,12.5267,40.7869,13.0931,10.0993,19.5084,34.1677,25.1128,14.4047,36.0457,-729.5861,34.397,35.7011,0.0003,8.6437,19.7052,28.0771,32.9291,,0.002,-0.1703,-9.2001,-1.325,1.7269,-0.3966,0.0026,-0.325,0.0213,-0.0944,-1.6695,0.023,1.8253,22.1529,0.2382,-0.0034,0.1558,-0.496,4.4865,-0.7182,348.8621,-0.2095,8.2005,-14.6115,-0.0026,-1.554,0.0014,,0.1259,3.0209,-1.8253,0.0084,-0.59,0.0074,-0.0126,-226.7843,-112.9256,-477.6553,23.2182,0.0353,2.8715,-234.403,0.2856,-0.4063,-0.1349,,,,,,,,,punitive income tax rates|restrictive gun laws|suspicion of poets,absence of drug laws|museums and concert halls
845,#845 A Comedy of Errors,4,4. the government-sponsored autobiography '@@A@@ @@LEADER@@ For All Seasons' has only been bought by the most loyal of @@LEADER@@'s supporters,0.0168,-0.0029,,-0.0001,-0.0062,0.0016,-1.8922,-0.0124,0.0033,-3.3358,-3.2226,-5.0044,-7.8966,-2.7766,-5.5139,-8.0826,-3.8343,-2.806,-3.8167,-6.356,-3.3892,-4.5196,-6.6502,212.7631,7.5823,-16.4203,0.0286,-3.6001,-4.3397,-5.4143,-4.3391,0.0096,0.0044,0.0033,-0.0045,0.1391,-0.1225,0.9653,0.0003,-0.0009,0.013,0.0003,-0.3903,0.0016,0.0008,-4.5571,0.0057,-0.0037,0.0169,-0.1772,0.398,-0.0611,-0.4086,-0.0751,-2.0995,-0.3191,0.0004,0.2141,-0.0001,-0.001,0.1391,0.0314,-0.0008,-0.0005,0.0807,-0.0575,0.0001,168.7434,96.5687,332.5102,-5.7209,0.0002,-1.0043,65.6351,-0.5869,0.0004,0.0179,0.0019,,,,,,,,,
846,#846 Use Your Words,1,1. politicians preface their speeches with a declaration that any resemblance to speeches given by individuals living or dead is purely coincidental,-0.0065,-0.0003,-1.995,-0.0,0.0138,-0.001,-1.4427,0.0061,-0.0072,-1.1571,-2.0904,-2.1884,-8.8669,-0.3146,-1.3536,-16.9415,-3.4617,-0.8778,-3.5327,-3.0689,-0.5763,-3.0324,-1.0802,0.3072,-18.6508,-20.287,0.0001,-0.9381,-2.3004,-5.0077,-3.5462,-0.0074,0.0009,-0.0011,-1.3056,-0.3246,0.3365,,0.0016,,0.0028,-0.0448,0.231,-0.0054,0.0164,-5.2694,-0.0548,-0.0013,0.0081,-0.0118,-0.1877,0.0517,52.6649,0.1803,-0.9117,-0.1485,0.0015,-0.0619,-0.0002,0.0,-0.013,0.0644,-0.0164,-0.0013,-0.003,0.003,,-102.3742,-51.2183,-210.0853,-3.0012,0.0277,-0.1883,-44.202,0.0001,0.0041,-0.0087,-0.0028,,,,,,,,,
846,#846 Use Your Words,2,"2. @@LEADER@@'s recent ""I have a dream that we will fight them by raking muck on the beaches"" speech seems a little derivative to many",0.0028,-0.0011,0.733,-0.0011,-0.0212,-0.0,2.5752,-0.0021,0.0076,0.9105,0.9194,1.4959,8.703,0.5694,1.0926,7.5351,2.2033,1.5732,1.2356,2.3726,0.6959,1.2473,4.1643,4.5309,18.7934,9.9457,0.0002,1.9235,3.0566,4.1307,5.9782,0.1895,0.001,,1.0976,0.0906,-0.1168,0.4303,-0.0007,,0.0068,0.0202,-0.4348,0.0068,-0.1284,4.2877,0.0147,-0.0017,-0.0047,0.004,0.6197,-0.1434,-33.4204,-0.1213,1.5252,0.1158,-0.0012,0.0965,0.0005,-0.0008,0.076,-0.0261,0.1284,0.0021,-0.0047,-0.0007,,98.6945,53.7855,231.5693,4.0101,-0.01,0.5368,35.9494,-0.2551,-0.0016,0.0075,,,,,,,,,,
846,#846 Use Your Words,3,3. political speeches always take place at sunset to a background of patriotic power ballads,0.0128,-0.0,0.0232,-0.0012,-0.0029,-0.0011,-1.3831,-0.0131,0.0276,-1.458,-1.5967,-2.0935,-2.61,-1.1115,-3.0427,-3.3392,-1.9621,-0.9619,-1.5958,-2.3463,-1.3925,-1.6427,-1.2933,-2.4725,-0.9569,-6.891,0.0569,-1.9503,-2.4259,-2.7697,-2.0794,,-0.0005,-0.0009,0.0139,0.0117,-0.0121,-1.6992,,0.001,-0.0011,0.0012,0.0114,-0.0001,-0.0106,-2.2641,-0.0104,0.0005,0.1922,-0.6637,-0.0112,0.0008,-1.6298,-0.0268,-1.2379,0.1864,0.0,-0.2797,0.0001,,,-0.0002,0.0106,0.0002,-0.011,0.0153,-0.0021,82.7283,46.8304,161.9161,-2.964,-0.0,-0.5233,-93.94,0.8602,0.0012,0.0115,,0.0022,,,,,,,punitive income tax rates,
846,#846 Use Your Words,4,4. the recital of citations that follows any political speech can be longer than the speech itself,-0.0074,-0.0069,0.0098,-0.0016,-0.0005,0.0005,-1.8651,0.0124,-0.0308,-3.5319,-1.4617,-1.2226,-7.3911,-1.777,-3.0867,-4.8446,-2.6323,-1.1569,-2.2203,-3.481,-1.3759,-2.3677,-3.4839,-2.7043,-15.268,-9.5992,0.0572,-2.1991,-2.9645,-3.4807,-3.1942,0.1555,0.004,0.0004,0.0029,-0.0002,0.0018,0.4958,,,-0.0062,0.0008,0.3635,-0.003,0.0027,-3.0243,0.0133,-0.0057,0.2036,-0.6669,-0.3293,0.0567,0.046,0.0367,-1.3686,0.3465,-0.0006,0.0861,-0.0,-0.0012,-0.0275,-0.0329,-0.0027,-0.0024,0.0444,-0.0211,0.0076,49.8082,26.5808,103.838,-4.0304,-0.0002,-0.6152,-124.5363,-0.295,-0.0021,-0.0045,0.0016,0.0016,,,,,,,punitive income tax rates,
847,#847 All the Lonely People,1,1. the national census includes an opt-in to join the government-run dating service,-0.2429,0.0015,,,-0.6471,0.7566,-0.9547,0.2239,-0.1987,0.5543,-0.1834,-0.1187,-3.2305,-23.2973,-0.1815,-61.6351,-0.9173,-34.2232,-0.2076,-0.341,-27.8729,-0.6439,0.5843,0.5556,-5.5704,-61.1832,0.0279,-0.2081,-1.0752,-2.3234,-1.5886,,,0.8203,-0.3303,-0.0346,0.0321,,0.3624,0.4088,2.9711,0.1089,0.1274,0.4514,0.0306,-1.3904,0.9264,,0.1586,-0.4144,,,7.7714,0.1199,-0.3014,7.3821,-0.0052,-0.2674,-0.1798,,0.0008,-0.4537,-0.0306,0.1513,-0.0002,-0.0006,,-72.5733,-35.4177,-153.4417,-1.464,-0.0433,-0.1749,-154.7854,0.0052,0.5539,2.4181,,,,,,,,,punitive income tax rates|restrictive gun laws,deadly medical pandemics
847,#847 All the Lonely People,2,2. retirement apartments house giggling grannies who delightedly watch blank TVs all day long,2.2154,,,,1.5552,,-1.2965,-1.9893,1.4244,-2.3345,-1.4144,-2.8224,-5.2051,25.5748,-2.1516,-7.2066,-1.9084,29.8895,-2.6963,-4.4541,-20.9109,-2.2528,-3.7352,-2.9558,1.9201,-12.3636,0.0231,-1.5839,74.7534,-3.8756,-3.5631,,,0.1594,,0.2389,-0.3249,0.3979,-0.2097,0.3194,,-0.043,-0.0475,-0.6606,-0.4365,-3.6332,-0.4421,,0.0498,-0.2876,,,-105.0209,-0.0722,-1.3616,3.2516,0.0069,50.9573,0.3642,,,-0.6524,0.4365,-0.2204,,,,55.3778,26.9963,119.7799,-3.5326,0.0202,-0.4487,-18.7626,-0.3061,-0.2494,0.4097,,,,No Drugs,,,,,absence of drug laws|deadly medical pandemics|punitive income tax rates,restrictive gun laws
847,#847 All the Lonely People,3,3. disposable antiseptic wipes are considered a social necessity,,1.1363,,,-0.3442,,7.9996,,,7.5114,6.4256,9.8212,521.1408,5.3663,39.6761,18.8665,8.9838,2.1032,6.1604,8.4043,11.3586,7.1792,5.4777,11.7608,3.1923,36.1988,0.0538,14.3726,12.6123,16.7764,152.4373,,,,,0.1407,-0.1334,,,,,,,0.1892,,19.3262,,,0.0155,-0.3197,,,,-0.013,8.8465,,,,,,,,,0.4559,-7.1992,6.5327,,990.6098,578.2702,2190.1293,17.0606,,5.8159,477.9914,,,0.5593,,,,,,,,,,
847,#847 All the Lonely People,4,4. lonely people are supposed to be cheered up by the many parties that they are never invited to,-0.0033,-0.0367,,0.0625,0.6592,-0.5415,-51.3297,0.0033,-0.0009,3.5804,-0.0075,6.8963,13.0769,3.5561,-5.3405,50.8879,-0.8036,2.4241,4.3255,7.4951,2.9224,4.7427,123.4669,6.4886,35.612,61.3525,-0.2944,-49.0427,-61.27,-58.1826,-62.1561,-1.9103,-0.0093,-0.3784,1.4482,-0.1159,0.1206,-0.0011,-0.0005,-0.0009,-0.0018,-0.4263,-0.8066,-0.2145,-0.0074,-61.8826,-0.8581,0.0013,-1.3342,5.5168,-0.0013,0.0001,0.0572,0.2509,-61.8129,-8.7363,0.0308,-0.0491,0.0042,0.0338,-2.6911,1.2312,0.0074,-0.1361,0.3265,-0.3472,-0.2444,-454.8416,-228.5681,-1052.1636,-58.0664,0.1935,-34.6554,972.8367,-0.0561,-0.0456,-1.9986,,,,,,,,,"barren, inhospitable landscape|complete absence of social welfare|complete lack of public education",devotion to social welfare|punitive income tax rates
847,#847 All the Lonely People,5,5. it is illegal to comfort a crying baby between the hours of 6 pm and 8 pm,-0.6683,,,,-0.0019,,-0.5161,0.6001,-0.5115,-0.8455,-0.4228,-1.7936,-1.0209,-0.7467,-0.3231,-2.6165,-0.1196,-0.8856,-2.3062,-3.3983,8.9317,-1.3095,-3.6631,137.3202,-2.1148,-5.2555,,-0.7961,-1.8413,-2.1444,-2.5536,,,-0.1035,,-0.0132,0.0074,,,-0.2882,-0.9958,0.0128,0.0158,0.0005,0.1134,-0.9331,0.1627,,-0.0354,0.0935,,,30.7445,-0.0094,-0.6518,-2.741,-0.0017,-0.2972,0.0012,,,0.549,-0.1134,0.0001,,,,99.3635,56.4518,186.1172,-2.2092,-0.0066,-0.234,61.6905,0.0104,,-0.0925,,,,,,,,,restrictive gun laws,punitive income tax rates
848,#848 It's a Girl Thing,1,1. all children's clothes come in only cream and off-white to prevent offense,,-0.6303,,-0.6444,-0.4309,,3.5003,,,-1.74,-2.9617,3.899,9.0925,5.0882,-6.5388,30.5016,-0.4261,1.1451,7.6705,18.414,-6.2643,5.7611,-479.8755,-2.3793,-7.7451,32.6606,0.0489,-1.3196,7.3091,12.8462,22.1506,,0.6824,,-0.8997,0.0017,-0.0005,,,,-0.0018,0.0662,0.4639,0.1649,0.1955,6.9838,0.0764,-1.2036,0.3815,-1.1353,,,38.0305,-0.3797,1.2046,1.0376,-0.0024,0.1023,-0.0401,,,-0.0631,-0.1955,-0.0768,-0.0384,0.0147,1.4181,-200.1465,653.3082,-4407.3469,7.768,-0.0422,0.111,-506.0488,,0.1974,13.6778,,,,,,,,,punitive income tax rates|stringent health and safety legislation,exploding hoverboards|spontaneously combusting cars
848,#848 It's a Girl Thing,2,2/3. baby boys who pick up pink crayons are sent to a psychiatric ward,-0.3808,0.7104,,1.492,0.6562,-0.0017,-0.7611,0.3416,-0.265,2.2842,2.2527,-0.1395,-9.2254,2.4783,12.1778,-23.7671,2.6342,-4.4143,-7.0706,-14.254,1.9899,-4.3507,476.1694,2.0538,2.659,-21.6228,-0.0328,4.5723,-2.0284,-6.1593,-14.7916,,-0.8288,-0.0003,2.457,-0.0536,0.0551,,,0.0007,0.0015,-0.0768,-0.646,-0.249,0.0246,-4.4232,-0.0143,1.5533,-0.3265,1.04,0.0025,-0.0014,-46.2038,0.3572,0.9964,-2.2966,0.0019,-0.2383,0.0614,,,0.2358,-0.0246,0.1029,0.004,-0.0085,-2.8934,320.2884,-816.2411,6757.1109,-1.3268,0.0487,1.1994,557.0591,0.0068,-0.4218,-12.8363,,,,,,,,,exploding hoverboards|restrictive gun laws|spontaneously combusting cars,absence of drug laws|punitive income tax rates|stringent health and safety legislation
848,#848 It's a Girl Thing,3,4. adverts depict men giving birth while cursing the women who got them into trouble,0.0043,0.5387,,,-0.1397,,1.041,-0.0064,0.0437,0.366,0.8084,0.2909,-1.7414,1.4402,5.0436,-11.0478,0.5081,-2.4667,-2.6616,-9.9643,1.5749,-1.9132,497.7874,1.941,-2.4866,-10.3912,0.0537,2.7835,-1.7396,-5.4501,69.6378,,,-0.0006,,0.0014,-0.0002,,-0.0005,-0.0009,-0.0088,0.0005,-0.0012,0.0795,0.0021,-3.9025,-0.0041,,0.0695,-0.3121,0.001,-0.0001,-0.0296,-0.0237,-0.2407,0.012,0.0002,0.0283,0.0,,,-0.0041,-0.0021,0.1959,0.001,0.0004,2.7511,609.1731,295.1553,1447.8534,0.3057,0.0001,0.5361,290.9862,0.0049,1.2315,2.5455,,0.0018,,,,,,,punitive income tax rates,
849,#849 Sky High,1,1. children are terrified that the 'flying police monster' will come to take them away in the night,0.0646,0.0005,-0.0008,0.0,-0.0625,-0.0009,-7.3767,-0.0586,0.0301,-10.0817,-12.245,-14.9181,-49.6492,-4.4839,-10.5128,442.0052,-19.267,-5.9808,-19.5318,-21.0654,-7.5315,-16.1863,-13.7324,-12.1124,-46.6556,416.8204,0.079,-7.5306,-13.5465,181.9922,-17.9208,0.1668,0.0009,-0.0002,0.0002,0.0088,-0.0058,-0.0015,,-0.0006,-0.0029,0.5881,1.872,0.0335,-0.0148,-24.3949,-0.3807,-0.0009,0.1463,-0.6472,0.0036,-0.0008,-3.622,-0.0322,-6.1373,13.5378,-0.0076,-0.1955,0.0,-0.0007,,-0.8022,0.0148,0.0108,,,-0.0099,184.9122,97.1234,413.1754,-18.9819,-0.1884,-2.259,-37.839,0.0002,0.0002,-0.0368,,0.0014,,,,,,,,
849,#849 Sky High,2,2. crackheads chase drug-loaded drones in hopes of a lucky drop,4.286,0.3079,,0.3373,0.9299,,0.374,-3.9722,2.5343,-4.4253,-2.8066,-6.9514,-13.2588,-33.3424,5.0193,-15.9565,-6.7642,-4.8292,-6.96,-15.6591,-2.4869,-7.2397,673.7217,-5.7678,83.9588,-27.3329,-0.0533,1.0572,-2.9858,-143.787,-9.0434,,-0.3947,,0.5024,0.6043,-0.5026,,,,,-1.1206,-1.8045,-0.449,-0.469,-3.5653,-1.723,0.5879,-0.602,2.2793,,,-129.9505,0.265,-0.1783,-20.715,0.0663,113.5967,0.0136,,,1.9517,0.469,-0.0723,,,,455.8131,-81.927,2456.4153,-2.7546,0.3857,1.3294,767.7142,-0.0805,0.1632,0.1091,,,,No Drugs,,,,,absence of drug laws|spontaneously combusting cars,punitive income tax rates|restrictive gun laws
849,#849 Sky High,3,3. drones are unable to lift the weight of their accompanying paperwork,-0.4055,-0.2067,,-0.0762,-0.0438,,-0.8116,0.3734,-0.3071,-1.4792,-1.1738,-0.9649,1.1694,-1.7672,-2.832,-0.6902,-2.1763,-0.8954,-0.1956,-0.0422,-0.8592,-0.6282,-184.8208,-3.1206,-17.3802,-3.1348,0.0566,-3.1852,-2.1502,-2.3249,0.6912,,0.2266,,-0.2068,-0.059,0.0531,0.0022,,,-0.0035,0.2156,0.2474,0.026,0.0807,-2.6679,0.3464,-0.309,0.2778,-0.8539,,,22.1765,-0.117,-1.8508,7.3666,-0.0054,-0.3327,-0.0093,,0.0766,-0.2994,-0.0807,-0.0372,-0.0614,0.0341,,-103.5821,94.1755,-799.4498,-2.8733,-0.066,-1.0284,-265.2502,0.007,-0.0799,0.0154,,,,,,,,,punitive income tax rates|restrictive gun laws,spontaneously combusting cars
850,#850 The Prints and the Slaughter,1,1. dreams of replicator technology have been dashed following a ban on 3D printers,-0.6387,-0.1141,-0.0004,-0.308,-0.0658,,7.5949,0.5825,-0.2205,2.8171,4.4154,11.1861,-388.9159,8.5527,6.6914,35.8747,8.7736,7.076,16.882,22.5126,1.5916,12.7924,-151.185,4.658,4.133,49.8778,0.0005,3.8672,12.3017,21.8291,23.0742,,0.2035,,-0.3094,-0.161,0.1489,-0.0025,-0.0007,,0.0143,0.0259,0.0094,0.0079,0.2393,14.2767,1.21,-0.3554,0.1613,-0.4485,,0.0,46.8256,-0.1404,3.6649,0.2522,-0.0167,-0.0977,-0.0061,,0.2538,0.0103,-0.2393,-0.0271,5.6636,-6.4866,,-233.4746,121.4781,-1649.4607,13.3145,-0.0105,1.2312,-257.4764,0.0102,-0.0671,0.002,,,,Gun Ownership,,,,,punitive income tax rates|restrictive gun laws,compulsory gun ownership
850,#850 The Prints and the Slaughter,2,2. mass shootings have become the new normal,2.4693,0.1587,,0.1025,0.1588,0.0044,-9.0281,-2.2132,0.9188,-3.0409,-1.8565,-21.5755,-23.2751,-1.5325,-1.8392,944.5142,-6.083,-12.1689,-28.7761,-57.8387,-1.7361,-17.2378,-57.8764,-8.5292,-4.6288,919.4605,0.0006,-2.7044,-21.9979,-43.4679,-44.8953,,-0.3496,0.0031,0.7155,0.1971,-0.3012,,,,0.013,-0.069,-8.1651,-0.0458,-0.6832,-22.3201,-11.6486,0.5762,-0.1832,0.6916,,,-131.5571,0.0798,-5.8586,-9.7003,0.5572,1.2764,0.0226,,,2.1186,0.6832,0.0251,-6.7668,6.6422,0.0208,446.9452,-213.1555,2629.5325,-22.6629,0.0241,-0.6636,360.5057,-0.039,0.0624,0.1508,,-0.013,,Gun Control,,,,restrictive gun laws,,punitive income tax rates|stringent health and safety legislation
850,#850 The Prints and the Slaughter,3,3. 3D printed organs are a breath of new life for the sick and elderly,-0.0004,1.2819,,-0.0015,-0.6087,0.0005,9.5088,0.0003,,4.2448,5.6139,8.1068,702.6991,-11.5592,36.9737,6.9102,7.0735,-7.2295,4.9098,3.9881,8.7648,3.8191,-1.7364,10.8996,0.327,19.2619,0.0877,18.6633,150.5276,13.634,137.9345,,0.0101,0.0004,-0.0012,0.1718,-0.0956,,0.145,,0.9906,0.0009,-0.0002,0.4601,0.0006,11.9899,0.0006,-0.0021,0.0927,-0.812,,,0.033,0.0552,9.4619,0.0044,,-0.1653,-0.073,,,-0.0,-0.0006,0.555,-8.0535,8.2004,,1218.1557,894.8726,1825.0938,18.3022,-0.0001,6.7754,358.531,,0.22,0.371,,,,,,,,,punitive income tax rates,deadly medical pandemics
851,#851 Commercial Tidings Well in Advance,1,1. retail stores are known for creating their own oddly-similar holidays in the months preceding any major festivity,,-0.5655,,-0.6276,-0.1173,,9.3407,,,7.0656,6.569,16.381,33.8105,37.8203,5.4799,48.4374,10.6042,8.5913,21.6532,38.7197,4.2998,16.8491,-1193.0274,13.2525,6.7797,71.8839,0.0004,7.2296,19.0683,30.3318,36.9274,,0.6377,,0.0325,,,,,,,0.0747,0.1854,0.0213,0.0713,20.994,0.0874,-1.0873,0.4379,-0.9505,,,27.2173,-0.3625,7.9866,1.3986,-0.003,0.2321,-0.0339,,,-0.1596,-0.0713,-0.1221,,,,-680.9764,329.8935,-5006.0762,21.2194,-0.052,1.9808,-752.5651,,-0.2949,0.0725,,,,,,,,,punitive income tax rates|stringent health and safety legislation,spontaneously combusting cars
851,#851 Commercial Tidings Well in Advance,2,2. mall countdown clocks warn that there are only 364 more shopping days until Maxxmas,0.0016,0.1721,0.0005,0.6078,0.0571,0.0004,-5.2823,-0.0012,0.0039,-9.2859,-9.2754,-12.6406,-38.1101,-8.7591,-7.1138,-33.8914,-12.5654,-11.5375,-15.9245,-26.0586,-6.3135,-13.4129,804.2423,-17.7306,-12.0821,-55.8183,0.0002,-4.9484,-11.2628,-15.9737,-20.7657,,-0.2539,0.0006,0.5626,0.0008,-0.0007,-0.0013,0.0004,0.0008,0.0047,-0.028,-0.0521,-0.0152,0.0169,-14.0599,-0.0285,0.507,-0.2489,0.6877,-0.0,0.0,-10.7838,0.1477,-4.6438,-0.5223,0.0017,-0.0,0.0194,,,0.087,-0.0169,0.0446,-0.0011,0.0008,,413.1893,-149.5927,3439.3009,-14.6161,0.0158,-1.1216,515.9035,0.0013,0.1367,-0.0335,,,,,,,,,absence of drug laws|spontaneously combusting cars,punitive income tax rates
851,#851 Commercial Tidings Well in Advance,3,3/4. retail boutiques encourage citizens to honor their military veterans by purchasing flag-patterned underwear,,-0.1597,,-0.4723,-0.3093,,-0.5471,,,-3.5275,-3.2471,-2.8921,-1.5312,-2.9562,-5.5342,2.9909,-3.5397,-1.0928,-0.5145,2.248,-2.6911,-0.4596,-0.7058,-2.857,-3.5909,-3.4295,0.0256,-1.8876,-0.8107,-0.7122,2.293,,0.2548,,-0.5074,,,,,,,0.0308,0.1959,0.0851,0.0105,77.128,-0.1742,-0.5064,0.1035,-0.4244,,,17.4302,-0.0908,-0.8192,0.6419,-0.0018,-0.0005,-0.0234,,,-0.1009,-0.0105,-0.0124,,,,32.5845,366.2605,-2253.0146,-1.1434,-0.0208,-0.5494,-133.5604,0.0576,-0.0984,2.8157,,,,,,,,,punitive income tax rates|stringent health and safety legislation,exploding hoverboards|spontaneously combusting cars
